episode,timesteps,reward,red_car_escaped
112,11224,263.0,1
113,11304,660.0,1
114,11335,834.0,1
115,11344,966.0,1
116,11353,961.0,1
117,11396,777.0,1
118,11504,517.0,1
119,11526,913.0,1
120,11553,918.0,1
121,11612,721.0,1
122,11650,822.0,1
123,11745,580.0,1
124,11805,700.0,1
125,11825,925.0,1
126,11838,942.0,1
127,12128,-315.0,1
128,12191,732.0,1
129,12217,899.0,1
130,12218,994.0,1
131,12233,950.0,1
132,12354,449.0,1
133,12411,738.0,1
134,12497,534.0,1
135,12579,658.0,1
136,12600,899.0,1
137,12631,874.0,1
138,12638,978.0,1
139,12700,723.0,1
140,12760,730.0,1
141,12804,786.0,1
142,12931,413.0,1
143,12955,876.0,1
144,13003,807.0,1
145,13049,789.0,1
146,13057,967.0,1
147,13059,998.0,1
148,13068,971.0,1
149,13173,535.0,1
150,13281,572.0,1
151,13358,673.0,1
152,13373,935.0,1
153,13374,994.0,1
154,13375,999.0,1
155,13376,994.0,1
156,13397,924.0,1
157,13550,402.0,1
158,13570,915.0,1
159,13578,977.0,1
160,13716,322.0,1
161,13740,906.0,1
162,13741,994.0,1
163,13754,942.0,1
164,13755,994.0,1
165,13773,927.0,1
166,13780,973.0,1
167,13843,737.0,1
168,13919,679.0,1
169,13920,999.0,1
170,13970,745.0,1
171,14091,484.0,1
172,14107,924.0,1
173,14167,745.0,1
174,14208,809.0,1
175,14223,940.0,1
176,14244,929.0,1
177,14273,866.0,1
178,14274,994.0,1
179,14312,847.0,1
180,14368,769.0,1
181,14425,718.0,1
182,14450,895.0,1
183,14484,851.0,1
184,14497,952.0,1
185,14553,754.0,1
186,14631,672.0,1
187,14687,759.0,1
188,14707,900.0,1
189,14717,960.0,1
190,14759,818.0,1
191,14811,808.0,1
192,14843,843.0,1
193,14857,941.0,1
194,15128,-221.0,1
195,15187,721.0,1
196,15205,917.0,1
197,15229,911.0,1
198,15243,926.0,1
199,15257,956.0,1
200,15373,444.0,1
201,15405,843.0,1
202,15421,949.0,1
203,15422,994.0,1
204,15576,386.0,1
205,15643,723.0,1
206,15697,796.0,1
207,15720,892.0,1
208,15848,342.0,1
209,15860,968.0,1
210,15902,813.0,1
211,15903,999.0,1
212,15904,994.0,1
213,15905,999.0,1
214,15906,999.0,1
215,15933,863.0,1
216,15934,999.0,1
217,15962,872.0,1
218,15997,850.0,1
219,16025,862.0,1
220,16034,966.0,1
221,16058,901.0,1
222,16067,961.0,1
223,16092,885.0,1
224,16093,999.0,1
225,16263,190.0,1
226,16287,881.0,1
227,16364,653.0,1
228,16462,502.0,1
229,16481,941.0,1
230,16500,906.0,1
231,16518,922.0,1
232,16519,994.0,1
233,16533,946.0,1
234,16546,962.0,1
235,16547,994.0,1
236,16548,999.0,1
237,16574,884.0,1
238,16585,964.0,1
239,16621,839.0,1
240,16641,925.0,1
241,16642,994.0,1
242,16658,944.0,1
243,16680,913.0,1
244,16686,979.0,1
245,16687,994.0,1
246,16694,983.0,1
247,16727,842.0,1
248,16740,942.0,1
249,16761,899.0,1
250,16779,947.0,1
251,16780,994.0,1
252,16781,994.0,1
253,16782,999.0,1
254,16789,973.0,1
255,16811,913.0,1
256,16812,994.0,1
257,16819,988.0,1
258,16860,809.0,1
259,16884,891.0,1
260,16885,999.0,1
261,16895,965.0,1
262,16905,960.0,1
263,16934,881.0,1
264,16973,841.0,1
265,16989,934.0,1
266,17055,714.0,1
267,17067,963.0,1
268,17082,930.0,1
269,17093,954.0,1
270,17094,994.0,1
271,17095,994.0,1
272,17113,922.0,1
273,17121,967.0,1
274,17122,999.0,1
275,17150,892.0,1
276,17175,885.0,1
277,17192,923.0,1
278,17255,782.0,1
279,17287,848.0,1
280,17288,999.0,1
281,17306,922.0,1
282,17337,849.0,1
283,17376,826.0,1
284,17380,986.0,1
285,17381,994.0,1
286,17417,854.0,1
287,17432,945.0,1
288,17433,994.0,1
289,17434,994.0,1
290,17435,994.0,1
291,17473,837.0,1
292,17515,793.0,1
293,17595,615.0,1
294,17636,814.0,1
295,17637,999.0,1
296,17664,888.0,1
297,17751,583.0,1
298,17766,930.0,1
299,17769,997.0,1
300,17787,952.0,1
301,17820,852.0,1
302,17832,953.0,1
303,17920,572.0,1
304,17921,994.0,1
305,17948,893.0,1
306,17949,999.0,1
307,17950,999.0,1
308,17951,994.0,1
309,18042,524.0,1
310,18065,902.0,1
311,18066,994.0,1
312,18091,875.0,1
313,18162,719.0,1
314,18213,734.0,1
315,18250,868.0,1
316,18260,965.0,1
317,18306,784.0,1
318,18307,994.0,1
319,18358,789.0,1
320,18359,994.0,1
321,18396,833.0,1
322,18408,953.0,1
323,18452,836.0,1
324,18464,958.0,1
325,18569,520.0,1
326,18644,615.0,1
327,18705,714.0,1
328,18750,780.0,1
329,18756,979.0,1
330,18783,888.0,1
331,18809,874.0,1
332,19046,-272.0,1
333,19068,903.0,1
334,19123,765.0,1
335,19124,994.0,1
336,19125,994.0,1
337,19127,998.0,1
338,19178,774.0,1
339,19179,994.0,1
340,19193,941.0,1
341,19242,791.0,1
342,19243,994.0,1
343,19308,740.0,1
344,19335,878.0,1
345,19360,895.0,1
346,19361,994.0,1
347,19377,924.0,1
348,19378,994.0,1
349,19390,948.0,1
350,19391,994.0,1
351,19404,952.0,1
352,19465,769.0,1
353,19485,910.0,1
354,19492,968.0,1
355,19493,994.0,1
356,19499,984.0,1
357,19580,584.0,1
358,19588,977.0,1
359,19589,994.0,1
360,19630,829.0,1
361,19631,994.0,1
362,19663,863.0,1
363,19707,811.0,1
364,19714,983.0,1
365,19715,994.0,1
366,19732,923.0,1
367,19773,809.0,1
368,19821,782.0,1
369,19822,994.0,1
370,19823,994.0,1
371,19842,911.0,1
372,19843,994.0,1
373,19844,994.0,1
374,19845,999.0,1
375,19846,999.0,1
376,19895,761.0,1
377,19896,999.0,1
378,19897,994.0,1
379,19943,769.0,1
380,19944,994.0,1
381,19956,948.0,1
382,19979,897.0,1
383,19998,916.0,1
384,19999,994.0,1
385,20029,880.0,1
386,20030,994.0,1
387,20031,994.0,1
388,20044,947.0,1
389,20064,915.0,1
390,20065,994.0,1
391,20174,486.0,1
392,20229,735.0,1
393,20230,994.0,1
394,20316,619.0,1
395,20317,994.0,1
396,20329,958.0,1
397,20341,953.0,1
398,20352,969.0,1
399,20407,730.0,1
400,20430,917.0,1
401,20461,864.0,1
402,20496,850.0,1
403,20547,774.0,1
404,20560,962.0,1
405,20573,952.0,1
406,20574,994.0,1
407,20584,955.0,1
408,20585,994.0,1
409,20586,994.0,1
410,20605,906.0,1
411,20616,969.0,1
412,20633,923.0,1
413,20639,984.0,1
414,20655,944.0,1
415,20656,994.0,1
416,20673,938.0,1
417,20702,871.0,1
418,20729,898.0,1
419,20764,825.0,1
420,20765,994.0,1
421,20784,906.0,1
422,20798,941.0,1
423,20884,609.0,1
424,20885,994.0,1
425,20887,998.0,1
426,20891,996.0,1
427,20934,772.0,1
428,20960,894.0,1
429,20961,994.0,1
430,20971,970.0,1
431,20972,994.0,1
432,20973,994.0,1
433,21006,862.0,1
434,21028,903.0,1
435,21260,-127.0,1
436,21261,999.0,1
437,21288,883.0,1
438,21289,994.0,1
439,21290,994.0,1
440,21361,659.0,1
441,21369,972.0,1
442,21398,861.0,1
443,21479,594.0,1
444,21498,906.0,1
445,21499,994.0,1
446,21500,999.0,1
447,21524,916.0,1
448,21525,994.0,1
449,21529,986.0,1
450,21530,994.0,1
451,21531,994.0,1
452,21532,994.0,1
453,21582,780.0,1
454,21628,804.0,1
455,21629,994.0,1
456,21630,994.0,1
457,21695,700.0,1
458,21696,999.0,1
459,21706,965.0,1
460,21747,824.0,1
461,21760,937.0,1
462,21804,821.0,1
463,21805,994.0,1
464,21836,874.0,1
465,21845,961.0,1
466,21846,994.0,1
467,21847,999.0,1
468,21865,927.0,1
469,21866,994.0,1
470,21867,994.0,1
471,21895,867.0,1
472,21916,909.0,1
473,21917,994.0,1
474,21918,994.0,1
475,21919,994.0,1
476,21920,994.0,1
477,21921,994.0,1
478,21941,910.0,1
479,21942,994.0,1
480,21952,970.0,1
481,21953,999.0,1
482,21957,991.0,1
483,21967,970.0,1
484,21976,956.0,1
485,21997,894.0,1
486,21998,994.0,1
487,22013,930.0,1
488,22035,918.0,1
489,22036,994.0,1
490,22087,789.0,1
491,22111,916.0,1
492,22140,856.0,1
493,22149,966.0,1
494,22150,999.0,1
495,22151,999.0,1
496,22201,740.0,1
497,22214,957.0,1
498,22234,905.0,1
499,22256,903.0,1
500,22257,994.0,1
501,22293,834.0,1
502,22294,994.0,1
503,22301,973.0,1
504,22346,780.0,1
505,22347,994.0,1
506,22348,994.0,1
507,22356,977.0,1
508,22365,966.0,1
509,22366,994.0,1
510,22367,994.0,1
511,22381,936.0,1
512,22386,985.0,1
513,22387,999.0,1
514,22397,965.0,1
515,22401,991.0,1
516,22421,930.0,1
517,22444,927.0,1
518,22469,880.0,1
519,22474,985.0,1
520,22475,994.0,1
521,22484,961.0,1
522,22485,994.0,1
523,22495,965.0,1
524,22496,999.0,1
525,22500,991.0,1
526,22528,892.0,1
527,22562,821.0,1
528,22583,904.0,1
529,22586,992.0,1
530,22602,919.0,1
531,22603,994.0,1
532,22611,977.0,1
533,22612,994.0,1
534,22613,994.0,1
535,22614,994.0,1
536,22615,999.0,1
537,22635,920.0,1
538,22649,956.0,1
539,22709,725.0,1
540,22715,984.0,1
541,22745,865.0,1
542,22746,994.0,1
543,22747,994.0,1
544,22748,994.0,1
545,22749,994.0,1
546,22750,994.0,1
547,22758,967.0,1
548,22819,734.0,1
549,22820,994.0,1
550,22843,917.0,1
551,22844,994.0,1
552,22849,985.0,1
553,22850,999.0,1
554,22852,998.0,1
555,22853,994.0,1
556,22870,938.0,1
557,22875,980.0,1
558,22876,994.0,1
559,22880,996.0,1
560,22943,702.0,1
561,22975,848.0,1
562,22976,994.0,1
563,23048,693.0,1
564,23059,954.0,1
565,23096,848.0,1
566,23103,983.0,1
567,23172,676.0,1
568,23173,994.0,1
569,23174,994.0,1
570,23186,943.0,1
571,23187,994.0,1
572,23206,926.0,1
573,23297,539.0,1
574,23325,877.0,1
575,23330,985.0,1
576,23343,942.0,1
577,23344,994.0,1
578,23352,972.0,1
579,23353,994.0,1
580,23354,994.0,1
581,23355,994.0,1
582,23388,872.0,1
583,23389,994.0,1
584,23398,966.0,1
585,23399,994.0,1
586,23418,936.0,1
587,23434,929.0,1
588,23468,861.0,1
589,23489,909.0,1
590,23490,994.0,1
591,23502,948.0,1
592,23503,994.0,1
593,23536,867.0,1
594,23558,903.0,1
595,23559,994.0,1
596,23560,994.0,1
597,23561,999.0,1
598,23584,882.0,1
599,23604,920.0,1
600,23605,994.0,1
601,23644,806.0,1
602,23645,994.0,1
603,23646,994.0,1
604,23647,994.0,1
605,23648,994.0,1
606,23665,938.0,1
607,23668,997.0,1
608,23680,953.0,1
609,23681,994.0,1
610,23682,999.0,1
611,23683,994.0,1
612,23684,994.0,1
613,23685,994.0,1
614,23686,994.0,1
615,23706,915.0,1
616,23707,994.0,1
617,23708,999.0,1
618,23724,939.0,1
619,23725,994.0,1
620,23746,904.0,1
621,23753,978.0,1
622,23800,773.0,1
623,23809,966.0,1
624,23811,998.0,1
625,23812,994.0,1
626,23813,999.0,1
627,23837,886.0,1
628,23974,358.0,1
629,24067,567.0,1
630,24111,791.0,1
631,24112,994.0,1
632,24113,994.0,1
633,24122,971.0,1
634,24147,870.0,1
635,24148,994.0,1
636,24163,935.0,1
637,24164,994.0,1
638,24165,999.0,1
639,24166,994.0,1
640,24167,994.0,1
641,24168,994.0,1
642,24200,878.0,1
643,24205,985.0,1
644,24206,994.0,1
645,24217,954.0,1
646,24218,994.0,1
647,24230,948.0,1
648,24231,994.0,1
649,24232,994.0,1
650,24440,-68.0,1
651,24441,994.0,1
652,24442,994.0,1
653,24443,999.0,1
654,24444,994.0,1
655,24455,944.0,1
656,24456,999.0,1
657,24467,949.0,1
658,24500,852.0,1
659,24501,994.0,1
660,24541,835.0,1
661,24542,994.0,1
662,24543,999.0,1
663,24551,967.0,1
664,24608,743.0,1
665,24613,980.0,1
666,24617,986.0,1
667,24635,932.0,1
668,24636,994.0,1
669,24637,994.0,1
670,24650,947.0,1
671,24651,994.0,1
672,24652,994.0,1
673,24653,994.0,1
674,24654,994.0,1
675,24664,965.0,1
676,24675,959.0,1
677,24741,694.0,1
678,24742,994.0,1
679,24759,928.0,1
680,24781,923.0,1
681,24796,935.0,1
682,24810,941.0,1
683,24811,994.0,1
684,24857,759.0,1
685,24858,994.0,1
686,24861,997.0,1
687,24875,966.0,1
688,24892,918.0,1
689,24902,960.0,1
690,24903,994.0,1
691,24925,898.0,1
692,24970,765.0,1
693,24978,962.0,1
694,24995,948.0,1
695,24996,994.0,1
696,25020,896.0,1
697,25021,994.0,1
698,25037,944.0,1
699,25047,965.0,1
700,25048,999.0,1
701,25080,828.0,1
702,25081,994.0,1
703,25097,939.0,1
704,25098,994.0,1
705,25107,981.0,1
706,25108,994.0,1
707,25115,983.0,1
708,25132,928.0,1
709,25146,946.0,1
710,25163,968.0,1
711,25164,994.0,1
712,25165,994.0,1
713,25172,968.0,1
714,25192,905.0,1
715,25193,994.0,1
716,25194,994.0,1
717,25199,990.0,1
718,25200,994.0,1
719,25201,994.0,1
720,25215,941.0,1
721,25216,994.0,1
722,25250,831.0,1
723,25253,992.0,1
724,25264,949.0,1
725,25267,992.0,1
726,25268,994.0,1
727,25278,970.0,1
728,25345,653.0,1
729,25351,989.0,1
730,25372,919.0,1
731,25410,817.0,1
732,25471,694.0,1
733,25499,862.0,1
734,25508,956.0,1
735,25509,994.0,1
736,25689,55.0,1
737,25707,917.0,1
738,25716,966.0,1
739,25728,958.0,1
740,25729,994.0,1
741,25730,999.0,1
742,26177,-1262.0,1
743,26178,994.0,1
744,26179,994.0,1
745,26190,959.0,1
746,26196,979.0,1
747,26197,994.0,1
748,26337,340.0,1
749,26338,994.0,1
750,26366,867.0,1
751,26381,930.0,1
752,26384,992.0,1
753,26408,906.0,1
754,26409,994.0,1
755,26439,880.0,1
756,26440,994.0,1
757,26457,923.0,1
758,26458,994.0,1
759,26459,994.0,1
760,26460,994.0,1
761,26461,994.0,1
762,26462,994.0,1
763,26463,994.0,1
764,26506,782.0,1
765,26507,994.0,1
766,26516,966.0,1
767,26517,994.0,1
768,26518,994.0,1
769,26533,925.0,1
770,26534,994.0,1
771,26540,979.0,1
772,26541,994.0,1
773,26546,995.0,1
774,26548,998.0,1
775,26549,994.0,1
776,26550,994.0,1
777,26560,965.0,1
778,26594,821.0,1
779,26628,856.0,1
780,26629,994.0,1
781,26630,994.0,1
782,26631,994.0,1
783,26632,994.0,1
784,26641,961.0,1
785,26642,994.0,1
786,26643,994.0,1
787,26705,663.0,1
788,26706,994.0,1
789,26707,999.0,1
790,26708,999.0,1
791,26709,994.0,1
792,26715,984.0,1
793,26724,966.0,1
794,26741,928.0,1
795,26753,963.0,1
796,26754,994.0,1
797,26755,994.0,1
798,26756,999.0,1
799,26780,886.0,1
800,26811,854.0,1
801,26812,994.0,1
802,26813,994.0,1
803,26823,970.0,1
804,26829,989.0,1
805,26853,891.0,1
806,26893,785.0,1
807,26908,940.0,1
808,26909,994.0,1
809,26910,994.0,1
810,26911,994.0,1
811,26912,994.0,1
812,26913,994.0,1
813,26914,994.0,1
814,26915,999.0,1
815,26929,951.0,1
816,26930,994.0,1
817,26940,950.0,1
818,26941,994.0,1
819,26942,994.0,1
820,26950,967.0,1
821,26980,880.0,1
822,26981,994.0,1
823,26982,994.0,1
824,26986,986.0,1
825,26987,994.0,1
826,26988,994.0,1
827,27012,881.0,1
828,27016,996.0,1
829,27017,994.0,1
830,27018,994.0,1
831,27019,994.0,1
832,27111,513.0,1
833,27115,991.0,1
834,27117,998.0,1
835,27118,994.0,1
836,27119,994.0,1
837,27134,945.0,1
838,27140,979.0,1
839,27141,999.0,1
840,27180,791.0,1
841,27181,994.0,1
842,27182,994.0,1
843,27183,994.0,1
844,27184,994.0,1
845,27185,994.0,1
846,27186,994.0,1
847,27201,920.0,1
848,27202,994.0,1
849,27229,893.0,1
850,27230,994.0,1
851,27231,994.0,1
852,27248,918.0,1
853,27249,994.0,1
854,27261,963.0,1
855,27262,994.0,1
856,27263,999.0,1
857,28039,-3076.0,1
858,28040,994.0,1
859,28394,-999.0,1
860,28395,994.0,1
861,28413,922.0,1
862,28414,994.0,1
863,28422,977.0,1
864,28423,994.0,1
865,28424,994.0,1
866,28425,994.0,1
867,28426,999.0,1
868,28427,994.0,1
869,28450,922.0,1
870,28451,994.0,1
871,28452,994.0,1
872,28458,979.0,1
873,28474,914.0,1
874,28486,968.0,1
875,28487,994.0,1
876,28514,888.0,1
877,28521,973.0,1
878,28522,994.0,1
879,28523,994.0,1
880,28524,994.0,1
881,28525,999.0,1
882,28526,994.0,1
883,28527,994.0,1
884,28551,881.0,1
885,28552,994.0,1
886,28557,985.0,1
887,28558,994.0,1
888,28559,994.0,1
889,28560,994.0,1
890,28561,994.0,1
891,28568,983.0,1
892,28569,994.0,1
893,28570,994.0,1
894,28571,994.0,1
895,28572,994.0,1
896,28589,928.0,1
897,28590,994.0,1
898,28591,994.0,1
899,28592,994.0,1
900,28656,666.0,1
901,28657,999.0,1
902,28658,994.0,1
903,28659,994.0,1
904,28660,994.0,1
905,28661,999.0,1
906,28662,994.0,1
907,28663,994.0,1
908,28664,994.0,1
909,28665,994.0,1
910,28680,935.0,1
911,28681,999.0,1
912,28707,884.0,1
913,28708,994.0,1
914,28777,666.0,1
915,28778,994.0,1
916,28779,999.0,1
917,28780,994.0,1
918,28793,967.0,1
919,28794,994.0,1
920,28808,941.0,1
921,28809,994.0,1
922,28826,918.0,1
923,28827,994.0,1
924,28838,959.0,1
925,28839,994.0,1
926,28840,994.0,1
927,28847,983.0,1
928,28856,961.0,1
929,28857,994.0,1
930,28858,999.0,1
931,28859,994.0,1
932,28860,994.0,1
933,28861,994.0,1
934,28867,974.0,1
935,28868,994.0,1
936,28869,994.0,1
937,28870,994.0,1
938,28871,994.0,1
939,28872,994.0,1
940,28889,928.0,1
941,28890,994.0,1
942,28903,942.0,1
943,28904,994.0,1
944,28915,954.0,1
945,28916,994.0,1
946,28936,905.0,1
947,28959,902.0,1
948,28982,897.0,1
949,28983,994.0,1
950,28984,994.0,1
951,28993,966.0,1
952,28994,994.0,1
953,29000,984.0,1
954,29001,994.0,1
955,29010,966.0,1
956,29057,793.0,1
957,29058,999.0,1
958,29059,994.0,1
959,29060,994.0,1
960,29061,994.0,1
961,29062,994.0,1
962,29063,994.0,1
963,29064,999.0,1
964,29065,994.0,1
965,29073,982.0,1
966,29086,957.0,1
967,29100,941.0,1
968,29101,994.0,1
969,29134,857.0,1
970,29139,990.0,1
971,29140,994.0,1
972,29141,994.0,1
973,29146,990.0,1
974,29147,994.0,1
975,29151,986.0,1
976,29152,994.0,1
977,29186,851.0,1
978,29187,994.0,1
979,29203,944.0,1
980,29224,924.0,1
981,29238,946.0,1
982,29347,386.0,1
983,29348,994.0,1
984,29349,994.0,1
985,29350,994.0,1
986,29351,994.0,1
987,29352,994.0,1
988,29369,928.0,1
989,29370,994.0,1
990,29377,983.0,1
991,29378,994.0,1
992,29384,979.0,1
993,29389,985.0,1
994,29399,960.0,1
995,29533,266.0,1
996,29534,994.0,1
997,29535,994.0,1
998,29536,994.0,1
999,29537,994.0,1
1000,29538,994.0,1
1001,29549,954.0,1
1002,29550,999.0,1
1003,29551,994.0,1
1004,29559,972.0,1
1005,29560,994.0,1
1006,29561,994.0,1
1007,29562,994.0,1
1008,29582,910.0,1
1009,29616,856.0,1
1010,29628,953.0,1
1011,29629,994.0,1
1012,29630,999.0,1
1013,29634,986.0,1
1014,29659,885.0,1
1015,29682,892.0,1
1016,29683,994.0,1
1017,29705,918.0,1
1018,29706,994.0,1
1019,29707,994.0,1
1020,29708,994.0,1
1021,29709,994.0,1
1022,29710,994.0,1
1023,29724,946.0,1
1024,29729,990.0,1
1025,29730,994.0,1
1026,29731,994.0,1
1027,29736,985.0,1
1028,29737,994.0,1
1029,29738,994.0,1
1030,29753,960.0,1
1031,29780,863.0,1
1032,29802,908.0,1
1033,29815,947.0,1
1034,29816,994.0,1
1035,29817,994.0,1
1036,29818,999.0,1
1037,29830,958.0,1
1038,29836,979.0,1
1039,29837,999.0,1
1040,29838,994.0,1
1041,29839,999.0,1
1042,29840,994.0,1
1043,29846,974.0,1
1044,29847,994.0,1
1045,29855,972.0,1
1046,29868,942.0,1
1047,29875,978.0,1
1048,29876,994.0,1
1049,29934,712.0,1
1050,29935,994.0,1
1051,29938,992.0,1
1052,29939,994.0,1
1053,29968,861.0,1
1054,29969,994.0,1
1055,29970,994.0,1
1056,29971,994.0,1
1057,29972,994.0,1
1058,29973,994.0,1
1059,29974,994.0,1
1060,29975,994.0,1
1061,29976,994.0,1
1062,29977,994.0,1
1063,29978,994.0,1
1064,29985,983.0,1
1065,29986,994.0,1
1066,29987,994.0,1
1067,29988,994.0,1
1068,30003,935.0,1
1069,30004,994.0,1
1070,30031,858.0,1
1071,30032,999.0,1
1072,30033,994.0,1
1073,30040,978.0,1
1074,30050,965.0,1
1075,30089,821.0,1
1076,30090,994.0,1
1077,30126,829.0,1
1078,30132,984.0,1
1079,30133,994.0,1
1080,30134,994.0,1
1081,30135,994.0,1
1082,30136,994.0,1
1083,30137,999.0,1
1084,30138,994.0,1
1085,30139,994.0,1
1086,30158,916.0,1
1087,30159,994.0,1
1088,30160,994.0,1
1089,30168,962.0,1
1090,30242,646.0,1
1091,30243,994.0,1
1092,30370,353.0,1
1093,30371,994.0,1
1094,30380,976.0,1
1095,30381,994.0,1
1096,30759,-1038.0,1
1097,30760,994.0,1
1098,30761,994.0,1
1099,30762,994.0,1
1100,30763,994.0,1
1101,30764,994.0,1
1102,30765,999.0,1
1103,30779,961.0,1
1104,30786,973.0,1
1105,30787,994.0,1
1106,30788,994.0,1
1107,30789,994.0,1
1108,30790,994.0,1
1109,30791,999.0,1
1110,30792,994.0,1
1111,30793,994.0,1
1112,30814,904.0,1
1113,30815,994.0,1
1114,30816,994.0,1
1115,30817,994.0,1
1116,30818,994.0,1
1117,30819,994.0,1
1118,30820,994.0,1
1119,30831,949.0,1
1120,30832,994.0,1
1121,30833,999.0,1
1122,30834,994.0,1
1123,30836,998.0,1
1124,30847,969.0,1
1125,30848,994.0,1
1126,30849,994.0,1
1127,30850,999.0,1
1128,30851,994.0,1
1129,30852,999.0,1
1130,30853,994.0,1
1131,30854,999.0,1
1132,30862,967.0,1
1133,30871,971.0,1
1134,30872,994.0,1
1135,30873,994.0,1
1136,30874,994.0,1
1137,30884,950.0,1
1138,30913,861.0,1
1139,30914,999.0,1
1140,30915,994.0,1
1141,30930,935.0,1
1142,30931,994.0,1
1143,30932,994.0,1
1144,30933,994.0,1
1145,30934,994.0,1
1146,30935,994.0,1
1147,30936,999.0,1
1148,30937,994.0,1
1149,30938,994.0,1
1150,31081,242.0,1
1151,31082,994.0,1
1152,31083,994.0,1
1153,31114,874.0,1
1154,31115,994.0,1
1155,31116,994.0,1
1156,31123,973.0,1
1157,31124,994.0,1
1158,31164,815.0,1
1159,31178,936.0,1
1160,31179,994.0,1
1161,31208,871.0,1
1162,31209,994.0,1
1163,31216,983.0,1
1164,31217,994.0,1
1165,31218,994.0,1
1166,31219,999.0,1
1167,31220,994.0,1
1168,31221,994.0,1
1169,31222,994.0,1
1170,31223,999.0,1
1171,31230,978.0,1
1172,31232,998.0,1
1173,31242,960.0,1
1174,31250,967.0,1
1175,31251,994.0,1
1176,31252,994.0,1
1177,31253,994.0,1
1178,31260,978.0,1
1179,31266,984.0,1
1180,31267,994.0,1
1181,31268,994.0,1
1182,31280,958.0,1
1183,31281,994.0,1
1184,31286,980.0,1
1185,31287,999.0,1
1186,31288,994.0,1
1187,31301,962.0,1
1188,31302,994.0,1
1189,31303,994.0,1
1190,31304,994.0,1
1191,31420,389.0,1
1192,31421,994.0,1
1193,31422,994.0,1
1194,31423,994.0,1
1195,31424,994.0,1
1196,31425,994.0,1
1197,31426,994.0,1
1198,31427,994.0,1
1199,31440,952.0,1
1200,31441,994.0,1
1201,31442,994.0,1
1202,31443,994.0,1
1203,31444,994.0,1
1204,31445,994.0,1
1205,31446,994.0,1
1206,31447,994.0,1
1207,31450,992.0,1
1208,31451,999.0,1
1209,31462,949.0,1
1210,31484,888.0,1
1211,31485,994.0,1
1212,31486,994.0,1
1213,31487,994.0,1
1214,31488,999.0,1
1215,31489,994.0,1
1216,31498,966.0,1
1217,31552,726.0,1
1218,31553,999.0,1
1219,31554,999.0,1
1220,31555,994.0,1
1221,31562,973.0,1
1222,31563,994.0,1
1223,31566,997.0,1
1224,31567,994.0,1
1225,31568,994.0,1
1226,31588,930.0,1
1227,31589,994.0,1
1228,31590,994.0,1
1229,31619,871.0,1
1230,31620,994.0,1
1231,31635,950.0,1
1232,31636,994.0,1
1233,31647,954.0,1
1234,31659,963.0,1
1235,31660,999.0,1
1236,31661,994.0,1
1237,31662,999.0,1
1238,31663,994.0,1
1239,31698,860.0,1
1240,31711,957.0,1
1241,31712,994.0,1
1242,31713,994.0,1
1243,31714,994.0,1
