episode,timesteps,reward,red_car_escaped
199,16881,949.0,1
200,16955,701.0,1
201,16964,956.0,1
202,17009,825.0,1
203,17010,994.0,1
204,17011,994.0,1
205,17035,896.0,1
206,17045,975.0,1
207,17084,826.0,1
208,17085,999.0,1
209,17096,959.0,1
210,17176,630.0,1
211,17190,941.0,1
212,17191,999.0,1
213,17262,639.0,1
214,17296,841.0,1
215,17336,790.0,1
216,17431,490.0,1
217,17457,889.0,1
218,17541,581.0,1
219,17564,892.0,1
220,17631,698.0,1
221,17658,893.0,1
222,17659,999.0,1
223,17726,703.0,1
224,17739,952.0,1
225,17740,994.0,1
226,17785,780.0,1
227,17786,994.0,1
228,17787,994.0,1
229,17788,994.0,1
230,17812,896.0,1
231,17840,872.0,1
232,17876,819.0,1
233,17961,615.0,1
234,17979,922.0,1
235,18069,620.0,1
236,18079,960.0,1
237,18131,748.0,1
238,18148,933.0,1
239,18159,949.0,1
240,18167,972.0,1
241,18179,948.0,1
242,18219,855.0,1
243,18285,719.0,1
244,18314,886.0,1
245,18384,660.0,1
246,18459,635.0,1
247,18479,900.0,1
248,18525,764.0,1
249,18600,670.0,1
250,18614,941.0,1
251,18637,902.0,1
252,18638,994.0,1
253,18661,882.0,1
254,18693,853.0,1
255,18694,999.0,1
256,18695,994.0,1
257,18696,994.0,1
258,18719,897.0,1
259,18752,852.0,1
260,18753,994.0,1
261,18793,820.0,1
262,18801,972.0,1
263,18964,182.0,1
264,19022,737.0,1
265,19039,928.0,1
266,19066,858.0,1
267,19067,994.0,1
268,19068,994.0,1
269,19115,798.0,1
270,19130,950.0,1
271,19189,696.0,1
272,19249,715.0,1
273,19250,994.0,1
274,19251,994.0,1
275,19252,994.0,1
276,19267,950.0,1
277,19268,994.0,1
278,19280,953.0,1
279,19376,524.0,1
280,19404,877.0,1
281,19506,558.0,1
282,19507,994.0,1
283,19508,999.0,1
284,19513,985.0,1
285,19514,994.0,1
286,19515,994.0,1
287,19516,994.0,1
288,19517,994.0,1
289,19546,851.0,1
290,19578,868.0,1
291,19579,994.0,1
292,19680,554.0,1
293,19702,893.0,1
294,19703,999.0,1
295,19734,884.0,1
296,19747,942.0,1
297,19779,858.0,1
298,19780,994.0,1
299,19822,813.0,1
300,19826,991.0,1
301,19846,900.0,1
302,19847,994.0,1
303,19890,787.0,1
304,19891,994.0,1
305,19892,994.0,1
306,19911,926.0,1
307,20009,542.0,1
308,20010,994.0,1
309,20013,992.0,1
310,20014,994.0,1
311,20075,689.0,1
312,20107,853.0,1
313,20151,821.0,1
314,20160,971.0,1
315,20161,994.0,1
316,20162,999.0,1
317,20227,685.0,1
318,20228,994.0,1
319,20282,746.0,1
320,20283,994.0,1
321,20295,953.0,1
322,20302,973.0,1
323,20303,994.0,1
324,20339,834.0,1
325,20397,757.0,1
326,20428,869.0,1
327,20463,845.0,1
328,20464,994.0,1
